UserID,Date,Category,Description,Amount
438,2024-11-26,Entertainment,Though sort technology.,189.56
439,2025-05-11,Entertainment,Through forget own authority character wind significant charge.,274.26
439,2025-08-24,Utilities,About happen add only my majority.,319.27
439,2025-05-12,Utilities,Tough bill economic.,134.58
439,2025-07-03,Transport,Check nation race speak who continue dark.,231.66
439,2025-08-05,Dining,Bar rise child beat eight allow.,353.87
439,2025-06-27,Rent,People through memory general them ten.,325.5
439,2025-08-14,Entertainment,Issue relationship support turn.,340.64
439,2025-02-25,Clothing,Happy space different Mr once expect rest.,380.54
439,2025-07-27,Miscellaneous,Peace series book player natural manager long player.,9.81
439,2024-10-04,Groceries,Big society reduce south fine watch.,362.82
439,2024-10-08,Transport,Husband office apply fund notice fight.,26.58
439,2024-11-08,Healthcare,Suggest director same space.,165.1
439,2025-01-06,Entertainment,Peace network often rich.,460.04
439,2025-03-27,Healthcare,Institution peace particular.,156.63
439,2025-07-23,Utilities,Attack city position president interesting arm newspaper.,309.1
439,2025-07-08,Entertainment,Traditional others season ball.,180.79
440,2024-10-29,Miscellaneous,Into sign hair probably always rock baby carry.,122.47
440,2025-04-28,Groceries,Movement might risk threat.,249.07
440,2025-08-12,Groceries,Article must range us issue say.,290.64
440,2025-08-24,Miscellaneous,Carry national garden them test hit prepare.,219.63
440,2025-06-17,Miscellaneous,Easy response child ever.,130.09
440,2025-08-15,Dining,Husband address the cup quite my spend person.,441.78
440,2025-02-23,Dining,Beat now easy cold agency rest building.,403.98
440,2024-12-25,Rent,Discover nature four piece foot inside.,290.93
440,2025-01-29,Rent,Perhaps morning glass.,493.99
440,2024-10-03,Dining,Animal town fly.,411.7
440,2025-08-11,Healthcare,Good together close same apply media skin.,306.36
440,2025-07-17,Rent,Upon turn author cut way.,235.54
440,2025-07-05,Education,Rise individual staff race.,319.11
440,2025-08-17,Education,Record political option over.,160.6
440,2025-08-30,Education,Black detail choose give middle scene responsibility.,328.06
440,2025-01-19,Dining,Bad detail rock.,179.45
440,2025-02-09,Entertainment,Young campaign decide take series.,416.94
440,2025-01-10,Dining,Total thousand top do necessary get.,135.79
440,2024-09-15,Dining,Policy figure series hit.,6.15
440,2025-04-13,Utilities,Including enough piece office less case only.,199.34
440,2024-09-13,Education,Nice class reveal or project.,26.76
441,2025-02-04,Dining,Health such door during rise rise.,13.59
441,2024-12-03,Transport,Once want condition treat.,480.23
441,2024-11-16,Entertainment,Huge around let green information development choose.,69.62
441,2025-03-20,Healthcare,Mr effect half father beat those.,62.63
441,2025-06-21,Utilities,World term standard.,65.38
441,2025-02-22,Transport,Artist same trade until our have reflect.,249.78
441,2024-10-21,Dining,Technology provide medical event certain notice.,12.21
441,2025-05-18,Groceries,Live technology our night happen from.,356.67
441,2025-07-17,Healthcare,Region operation draw hundred rest.,88.17
441,2024-12-08,Healthcare,Yard list challenge source difference.,77.94
441,2024-09-30,Dining,Notice maybe ready police thousand.,341.41
441,2025-09-10,Miscellaneous,Surface talk oil window high face exist find.,143.16
441,2025-07-02,Healthcare,Say possible serious idea.,279.04
441,2024-11-12,Education,Look read whatever high mother.,59.02
441,2025-01-10,Clothing,Realize fill team hotel quality huge quite.,332.18
441,2025-06-14,Transport,Rock grow result very.,123.51
441,2025-02-08,Utilities,College figure sure trial always black south story.,446.25
441,2024-10-15,Miscellaneous,Evidence man live time material.,211.6
441,2025-08-19,Entertainment,Son newspaper make such music.,401.9
441,2025-01-18,Transport,Action find tax anything.,490.61
441,2025-04-15,Rent,Which arm practice indeed feeling.,238.75
441,2025-03-04,Dining,Camera manage half plan debate.,131.0
441,2025-08-03,Clothing,Buy even fill community under here her.,426.84
441,2025-07-21,Clothing,Court direction work establish special.,456.92
441,2025-03-21,Transport,Letter thus until clearly.,169.97
441,2025-06-18,Utilities,Sure help doctor wind suddenly want various.,117.33
442,2025-08-02,Groceries,East other situation operation prepare wind.,142.21
442,2025-08-15,Education,Movie cell program find possible financial.,415.04
442,2025-08-08,Utilities,Party difference relationship.,390.3
442,2025-03-04,Education,Bit assume throw life yeah idea.,303.08
442,2024-11-16,Transport,Choice situation most method.,450.19
442,2025-05-28,Entertainment,Lot safe public artist.,136.65
442,2025-01-05,Utilities,Agreement painting remain still such plant himself act.,448.39
442,2025-07-08,Groceries,Sister activity cut type use future lead.,439.38
442,2025-07-24,Utilities,Single audience read operation.,248.99
442,2025-06-11,Clothing,Early such ready the.,477.61
442,2024-12-15,Miscellaneous,More nice politics environment role.,357.52
442,2025-06-27,Rent,Reduce item hour town back decision opportunity very.,377.05
442,2025-07-10,Dining,While effort better mention give pressure quickly.,143.78
442,2025-04-14,Utilities,Forget teach specific.,121.32
442,2025-08-30,Clothing,Police cover anyone.,357.37
442,2025-05-12,Clothing,Owner rock protect item plant.,463.8
442,2025-05-28,Healthcare,Direction sound house option large.,202.95
442,2024-09-17,Entertainment,Environmental product case choose mind idea.,433.77
442,2025-08-20,Clothing,Century probably father story against.,245.29
442,2025-02-19,Groceries,Fear country throughout station simple star other.,319.96
443,2024-09-25,Education,Them arrive least true home relationship.,468.04
443,2024-11-30,Clothing,Plant west street.,335.71
443,2025-02-15,Groceries,Seat will attorney because TV against.,278.13
443,2025-04-11,Dining,Out it building treatment effect market end eat.,488.86
443,2025-07-18,Dining,Thank really hot fund quality yet.,18.25
443,2025-03-31,Dining,Home important material despite choice.,246.19
443,2025-04-04,Groceries,Product serious where.,333.38
443,2024-09-11,Entertainment,Yard list television far.,240.73
443,2024-11-20,Healthcare,Well behind ready man long society world reduce.,257.08
443,2025-05-13,Dining,Last smile find audience.,287.64
443,2025-02-01,Healthcare,Bar police according smile media.,197.85
443,2024-09-27,Clothing,Nature budget sign believe.,273.17
443,2025-08-12,Rent,Box tell traditional pretty support tax major sport.,97.1
443,2025-06-11,Transport,Woman fund avoid start even gas serious.,182.49
443,2025-05-10,Transport,Just poor stay find five.,110.84
443,2024-11-03,Rent,Bar every every player where common wait new.,97.56
443,2025-05-14,Groceries,Too nearly music yeah yet before.,384.3
443,2025-08-28,Rent,Once member leg officer.,434.67
443,2025-02-04,Education,Federal offer worry every arrive mother car.,218.74
443,2025-09-01,Groceries,Pretty pretty right while cost chair teach.,19.22
443,2024-10-29,Clothing,Way break eat someone policy consumer popular.,46.06
443,2025-01-05,Entertainment,Music administration write particularly between.,82.35
443,2024-10-02,Miscellaneous,Through owner city fall.,181.91
443,2024-10-15,Transport,Story public second must eat.,139.9
443,2025-09-10,Clothing,Over conference mission artist under picture clearly.,173.85
443,2024-09-29,Dining,Poor trip never teacher.,214.19
443,2025-09-05,Entertainment,Develop alone individual look visit while happen thing.,302.22
443,2025-07-30,Healthcare,Country consider organization finish someone.,55.12
444,2025-05-14,Miscellaneous,Blue purpose show push certain economic official.,397.78
444,2024-10-26,Entertainment,Sister part security meet after any.,53.04
444,2025-08-21,Clothing,Others where work over open side.,267.21
444,2024-12-29,Education,Some two ahead.,293.98
444,2025-05-12,Clothing,Pay her person myself mind main PM.,115.35
444,2025-04-19,Entertainment,Someone nearly military similar create knowledge.,155.99
444,2025-01-23,Healthcare,Can school Congress address red.,202.38
444,2025-06-02,Healthcare,Together put success table.,283.7
444,2024-11-24,Miscellaneous,Cause service choice worker sister.,268.85
444,2025-07-29,Miscellaneous,Should institution eye they performance course evidence.,119.71
444,2025-08-23,Healthcare,How later police last fund name artist.,102.85
444,2025-01-24,Education,Place growth central day quite.,220.06
444,2024-11-13,Miscellaneous,Stuff process out plan story left thing candidate.,93.45
444,2024-11-05,Entertainment,Indicate white suddenly.,425.86
444,2024-09-21,Healthcare,Ago manager argue fight behavior case.,51.29
444,2024-11-15,Entertainment,Point who peace show.,177.23
444,2025-08-13,Groceries,Tonight through help.,233.95
444,2024-09-23,Education,They citizen design week.,117.69
444,2025-03-19,Healthcare,Western example data physical difficult.,336.83
444,2025-06-12,Clothing,Tough smile reveal lead power college few.,399.5
444,2024-12-15,Entertainment,Old send institution his already occur.,197.95
444,2025-01-25,Groceries,Table hit particularly school pull interesting bring.,369.14
444,2024-12-20,Entertainment,Heavy character interest toward personal rich health.,14.85
444,2025-06-06,Groceries,Prepare thank common realize investment child only.,453.66
444,2024-10-30,Utilities,Table tell company.,163.29
444,2024-12-24,Dining,Throw perhaps candidate yard pull stuff similar.,44.72
444,2024-11-10,Utilities,Sit especially must enter gas worry.,217.62
444,2025-07-06,Transport,Financial material behind Mr hot change.,389.54
444,2024-10-14,Healthcare,Others can fight fund ground PM.,188.49
444,2024-10-02,Groceries,Effect produce research model fire.,266.24
445,2025-02-28,Healthcare,View mother today on letter skin military.,44.27
445,2025-02-13,Healthcare,High better serve able result economy.,175.97
445,2025-02-03,Entertainment,Allow five side already.,485.74
445,2025-04-26,Dining,Along eye bring project whom pay past.,385.05
445,2025-07-11,Clothing,History government character throughout memory.,132.95
445,2025-07-14,Healthcare,Possible whose within foreign usually view civil.,184.64
445,2025-05-30,Transport,Agent left evening agreement face she.,430.42
445,2025-01-29,Clothing,Your to professor evidence level.,210.14
445,2025-07-07,Education,Administration turn one study price policy force.,346.07
445,2025-07-23,Rent,With strategy strategy standard soon.,146.48
445,2024-11-21,Miscellaneous,Within economic suffer whole eye human paper.,370.76
445,2025-02-22,Groceries,On daughter best language management nothing.,320.03
445,2024-11-30,Rent,Research cold you relationship successful force official.,212.33
445,2025-01-16,Education,Staff quite miss we alone music save yard.,381.38
445,2025-06-06,Healthcare,Into effort relate idea part key sit.,259.74
445,2024-12-24,Dining,Follow similar field soldier.,218.8
445,2025-08-16,Rent,New expect visit what.,53.25
445,2025-06-01,Clothing,Every bank finish art option.,368.59
445,2024-12-12,Dining,People learn prove fine interesting option box.,342.31
445,2025-02-04,Healthcare,Final wide region serious table might.,126.19
445,2024-10-30,Groceries,Most nothing as personal computer.,86.2
445,2025-04-01,Rent,Yourself college true marriage wish bring choose.,240.2
445,2025-02-09,Miscellaneous,Their meet pretty simply create article account.,103.98
445,2025-05-11,Healthcare,Understand appear raise.,77.35
445,2024-11-29,Miscellaneous,Final class weight author range since person.,187.25
445,2025-05-26,Entertainment,Continue board rock watch catch color.,379.54
445,2024-11-09,Transport,Hotel easy increase sing forward just.,36.83
445,2024-09-29,Dining,Method street strong easy ago particularly staff reduce.,289.93
445,2024-12-12,Entertainment,Born however environment dark.,31.98
446,2025-08-19,Education,Half so role listen budget sense.,402.32
446,2024-09-16,Groceries,Along side mind station amount.,343.6
446,2024-12-29,Dining,Beautiful fight onto sit alone like.,32.73
446,2025-04-25,Utilities,Where together high appear generation service.,16.14
446,2025-03-30,Education,Hundred small life find produce.,41.57
446,2025-06-17,Rent,Five white true which.,133.46
446,2025-02-08,Transport,Sing she step along.,178.5
446,2025-04-02,Education,Pm local leader difference.,111.75
446,2024-09-28,Transport,Forward certain method risk.,233.46
446,2025-03-02,Transport,Material billion idea charge tree plant.,341.74
446,2024-11-24,Utilities,Hit early finally floor leader for.,492.96
446,2025-01-11,Transport,Collection actually professor spend how one.,164.71
446,2025-07-27,Entertainment,Quickly though medical job cultural someone security.,186.65
446,2025-04-14,Transport,American sound measure product save writer dream able.,342.74
446,2025-01-02,Clothing,Truth floor trade attorney movie word he.,134.17
446,2025-09-08,Healthcare,Score from discuss world speak idea agency.,14.79
446,2024-09-20,Groceries,Know join laugh keep.,180.57
446,2025-03-28,Healthcare,Attention customer result light.,276.7
446,2025-03-09,Entertainment,Training different find heavy should.,421.05
446,2024-11-08,Rent,Example training force.,206.35
